chrUn_random	5177614	5177714	1
chrUn_random	5178963	5182033	1
chrUn_random	5184213	5184313	1
chrUn_random	5186165	5186265	1
chrUn_random	5188831	5238831	1
chrUn_random	5242446	5242546	1
chrUn_random	5244394	5244494	1
chrUn_random	5245907	5246961	1
chrUn_random	5249061	5249161	1
chrUn_random	5252796	5254455	1
chrUn_random	5255224	5255324	1
chrUn_random	5257028	5257128	1
chrUn_random	5259052	5259152	1
chrUn_random	5264748	5264848	1
chrUn_random	5267603	5317603	1
chrUn_random	5318266	5321464	1
chrUn_random	5324738	5327135	1
chrUn_random	5328455	5331427	1
chrUn_random	5333861	5335096	1
chrUn_random	5337284	5337891	1
chrUn_random	5339774	5340885	1
chrUn_random	5342271	5392271	1
chrUn_random	5396043	5396910	1
chrUn_random	5399239	5400764	1
chrUn_random	5402617	5402717	1
chrUn_random	5410688	5410788	1
chrUn_random	5413083	5413771	1
chrUn_random	5416483	5422946	1
chrUn_random	5423672	5473672	1
chrUn_random	5476306	5476668	1
chrUn_random	5482056	5482156	1
chrUn_random	5497301	5547301	1
chrUn_random	5549720	5552250	1
chrUn_random	5555515	5555615	1
chrUn_random	5556627	5556727	1
chrUn_random	5558763	5559220	1
chrUn_random	5579957	5580795	1
chrUn_random	5581789	5581896	1
chrUn_random	5585480	5585819	1
chrUn_random	5589254	5589354	1
chrUn_random	5594435	5594535	1
chrUn_random	5601088	5601188	1
chrUn_random	5603012	5653012	1
chrUn_random	5654046	5655624	1
chrUn_random	5673908	5674989	1
chrUn_random	5677335	5727335	1
chrUn_random	5738804	5738904	1
chrUn_random	5751269	5801269	1
chrUn_random	5808998	5809489	1
chrUn_random	5812965	5813209	1
chrUn_random	5822509	5872509	1
chrUn_random	5874414	5879855	1
chrUn_random	5884086	5884186	1
chrUn_random	5892168	5892268	1
chrUn_random	5894719	5896266	1
chrUn_random	5897639	5897925	1
chrUn_random	5898883	5899265	1
